,word,index,frequency
3891,rounded,3891,-10.165381852117566
3892,constructed,3892,-10.165381852117566
3893,races,3893,-10.165381852117566
3894,ironing,3894,-10.165381852117566
3895,divider,3895,-10.165381852117566
3896,chicago,3896,-10.165381852117566
3897,leashes,3897,-10.165381852117566
3898,bake,3898,-10.165381852117566
3899,oversized,3899,-10.165381852117566
3900,butt,3900,-10.165381852117566
3901,goofy,3901,-10.165381852117566
3902,trotting,3902,-10.165381852117566
3903,fix,3903,-10.165381852117566
3904,ceilings,3904,-10.165381852117566
3905,patterns,3905,-10.165381852117566
3906,vines,3906,-10.165381852117566
3907,broth,3907,-10.165381852117566
3908,discussing,3908,-10.165381852117566
3909,blade,3909,-10.165381852117566
3910,overalls,3910,-10.165381852117566
3911,hours,3911,-10.165381852117566
3912,leafless,3912,-10.165381852117566
3913,airliners,3913,-10.165381852117566
3914,wheat,3914,-10.165381852117566
3915,:,3915,-10.165381852117566
3916,plat,3916,-10.165381852117566
3917,chihuahua,3917,-10.165381852117566
3918,knick,3918,-10.165381852117566
3919,cabs,3919,-10.165381852117566
3920,super,3920,-10.165381852117566
3921,bushy,3921,-10.165381852117566
3922,spreads,3922,-10.165381852117566
3923,crying,3923,-10.165381852117566
3924,palace,3924,-10.165381852117566
3925,groomed,3925,-10.165381852117566
3926,whose,3926,-10.165381852117566
3927,starts,3927,-10.165381852117566
3928,graduation,3928,-10.165381852117566
3929,lifeguard,3929,-10.165381852117566
3930,playfully,3930,-10.165381852117566
3931,playful,3931,-10.165381852117566
3932,sweets,3932,-10.165381852117566
3933,pitches,3933,-10.165381852117566
3934,lunges,3934,-10.165381852117566
3935,coaches,3935,-10.165381852117566
3936,learn,3936,-10.165381852117566
3937,caramel,3937,-10.165381852117566
3938,sauerkraut,3938,-10.165381852117566
3939,rugby,3939,-10.165381852117566
3940,twelve,3940,-10.165381852117566
3941,maneuver,3941,-10.192780826305679
3942,perspective,3942,-10.192780826305679
3943,staff,3943,-10.192780826305679
3944,boxed,3944,-10.192780826305679
3945,trophy,3945,-10.192780826305679
3946,tongs,3946,-10.192780826305679
3947,casting,3947,-10.192780826305679
3948,alleyway,3948,-10.192780826305679
3949,grind,3949,-10.192780826305679
3950,gothic,3950,-10.192780826305679
3951,grow,3951,-10.192780826305679
3952,quarters,3952,-10.192780826305679
3953,oatmeal,3953,-10.192780826305679
3954,think,3954,-10.192780826305679
3955,forrest,3955,-10.192780826305679
3956,roasting,3956,-10.192780826305679
3957,launch,3957,-10.192780826305679
3958,checked,3958,-10.192780826305679
3959,bundt,3959,-10.192780826305679
3960,india,3960,-10.192780826305679
3961,bundles,3961,-10.192780826305679
3962,fixed,3962,-10.192780826305679
3963,chatting,3963,-10.192780826305679
3964,rearview,3964,-10.192780826305679
3965,tree-lined,3965,-10.192780826305679
3966,social,3966,-10.192780826305679
3967,families,3967,-10.192780826305679
3968,beam,3968,-10.192780826305679
3969,folks,3969,-10.192780826305679
3970,shears,3970,-10.192780826305679
3971,column,3971,-10.192780826305679
3972,flatbread,3972,-10.192780826305679
3973,dangling,3973,-10.192780826305679
3974,coupe,3974,-10.192780826305679
3975,leopard,3975,-10.192780826305679
3976,flanked,3976,-10.192780826305679
3977,spanish,3977,-10.192780826305679
3978,peer,3978,-10.192780826305679
3979,wrist,3979,-10.192780826305679
3980,triangle,3980,-10.192780826305679
3981,twigs,3981,-10.192780826305679
3982,crumbs,3982,-10.192780826305679
3983,gifts,3983,-10.192780826305679
3984,bases,3984,-10.192780826305679
3985,batch,3985,-10.192780826305679
3986,bone,3986,-10.192780826305679
3987,ribbons,3987,-10.192780826305679
3988,submarine,3988,-10.192780826305679
3989,snowman,3989,-10.192780826305679
3990,pineapples,3990,-10.192780826305679
3991,laden,3991,-10.192780826305679
3992,misses,3992,-10.192780826305679
3993,sunrise,3993,-10.220951703272377
3994,twig,3994,-10.220951703272377
3995,curls,3995,-10.220951703272377
3996,releasing,3996,-10.220951703272377
3997,butcher,3997,-10.220951703272377
3998,shearing,3998,-10.220951703272377
3999,graphic,3999,-10.220951703272377
4000,propellor,4000,-10.220951703272377
4001,freely,4001,-10.220951703272377
4002,robes,4002,-10.220951703272377
4003,swiftly,4003,-10.220951703272377
4004,side-by-side,4004,-10.220951703272377
4005,tone,4005,-10.220951703272377
4006,jewelry,4006,-10.220951703272377
4007,banners,4007,-10.220951703272377
4008,region,4008,-10.220951703272377
4009,vine,4009,-10.220951703272377
4010,recipe,4010,-10.220951703272377
4011,wrought,4011,-10.220951703272377
4012,tell,4012,-10.220951703272377
4013,peoples,4013,-10.220951703272377
4014,shark,4014,-10.220951703272377
4015,scrambled,4015,-10.220951703272377
4016,panting,4016,-10.220951703272377
4017,monk,4017,-10.220951703272377
4018,companion,4018,-10.220951703272377
4019,my,4019,-10.220951703272377
4020,blown,4020,-10.220951703272377
4021,operated,4021,-10.220951703272377
4022,quiche,4022,-10.220951703272377
4023,allowed,4023,-10.220951703272377
4024,costumed,4024,-10.220951703272377
4025,barbeque,4025,-10.220951703272377
4026,overlook,4026,-10.220951703272377
4027,age,4027,-10.220951703272377
4028,marks,4028,-10.220951703272377
4029,pelicans,4029,-10.220951703272377
4030,expanse,4030,-10.220951703272377
4031,hitched,4031,-10.220951703272377
4032,peels,4032,-10.220951703272377
4033,seal,4033,-10.220951703272377
4034,headband,4034,-10.220951703272377
4035,patrol,4035,-10.220951703272377
4036,fours,4036,-10.220951703272377
4037,bison,4037,-10.220951703272377
4038,laughs,4038,-10.220951703272377
4039,projection,4039,-10.220951703272377
4040,function,4040,-10.220951703272377
4041,celebratory,4041,-10.220951703272377
4042,croissants,4042,-10.220951703272377
4043,pancake,4043,-10.220951703272377
4044,centerpiece,4044,-10.220951703272377
4045,nightstands,4045,-10.220951703272377
4046,pong,4046,-10.220951703272377
4047,taco,4047,-10.220951703272377
4048,panoramic,4048,-10.249939240145629
4049,performance,4049,-10.249939240145629
4050,europe,4050,-10.249939240145629
4051,repairs,4051,-10.249939240145629
4052,beads,4052,-10.249939240145629
4053,curbside,4053,-10.249939240145629
4054,coral,4054,-10.249939240145629
4055,varying,4055,-10.249939240145629
4056,collie,4056,-10.249939240145629
4057,presenting,4057,-10.249939240145629
4058,drops,4058,-10.249939240145629
4059,pilots,4059,-10.249939240145629
4060,follow,4060,-10.249939240145629
4061,seasoned,4061,-10.249939240145629
4062,burned,4062,-10.249939240145629
4063,neath,4063,-10.249939240145629
4064,melon,4064,-10.249939240145629
4065,livingroom,4065,-10.249939240145629
4066,seasoning,4066,-10.249939240145629
4067,mason,4067,-10.249939240145629
4068,abstract,4068,-10.249939240145629
4069,banks,4069,-10.249939240145629
4070,japan,4070,-10.249939240145629
4071,sigh,4071,-10.249939240145629
4072,beaks,4072,-10.249939240145629
4073,juvenile,4073,-10.249939240145629
4074,stroll,4074,-10.249939240145629
4075,peaceful,4075,-10.249939240145629
4076,looked,4076,-10.249939240145629
4077,navigating,4077,-10.249939240145629
4078,brownie,4078,-10.249939240145629
4079,toddlers,4079,-10.249939240145629
4080,bitten,4080,-10.249939240145629
4081,hurdle,4081,-10.249939240145629
4082,sunflower,4082,-10.249939240145629
4083,gestures,4083,-10.249939240145629
4084,microphones,4084,-10.249939240145629
4085,flipped,4085,-10.249939240145629
4086,participating,4086,-10.249939240145629
4087,gummy,4087,-10.249939240145629
4088,whine,4088,-10.249939240145629
4089,intense,4089,-10.249939240145629
4090,bushels,4090,-10.249939240145629
4091,hamster,4091,-10.249939240145629
4092,boiled,4092,-10.249939240145629
4093,ping,4093,-10.249939240145629
4094,convertible,4094,-10.27979220329531
4095,miscellaneous,4095,-10.27979220329531
4096,soars,4096,-10.27979220329531
4097,blur,4097,-10.27979220329531
4098,canned,4098,-10.27979220329531
4099,cruising,4099,-10.27979220329531
4100,renovation,4100,-10.27979220329531
4101,era,4101,-10.27979220329531
4102,platforms,4102,-10.27979220329531
4103,least,4103,-10.27979220329531
4104,childs,4104,-10.27979220329531
4105,pointy,4105,-10.27979220329531
4106,dated,4106,-10.27979220329531
4107,blank,4107,-10.27979220329531
4108,direct,4108,-10.27979220329531
4109,twenty,4109,-10.27979220329531
4110,religious,4110,-10.27979220329531
4111,harley,4111,-10.27979220329531
4112,web,4112,-10.27979220329531
4113,via,4113,-10.27979220329531
4114,pear,4114,-10.27979220329531
4115,controlling,4115,-10.27979220329531
4116,edges,4116,-10.27979220329531
4117,patient,4117,-10.27979220329531
4118,tanks,4118,-10.27979220329531
4119,lazy,4119,-10.27979220329531
4120,floored,4120,-10.27979220329531
4121,labels,4121,-10.27979220329531
4122,almonds,4122,-10.27979220329531
4123,workspace,4123,-10.27979220329531
4124,yawning,4124,-10.27979220329531
4125,wonderful,4125,-10.27979220329531
4126,parlor,4126,-10.27979220329531
4127,sailors,4127,-10.27979220329531
4128,knitting,4128,-10.27979220329531
4129,hairdryer,4129,-10.27979220329531
4130,roped,4130,-10.27979220329531
4131,directs,4131,-10.27979220329531
4132,union,4132,-10.27979220329531
4133,tusked,4133,-10.27979220329531
4134,windmill,4134,-10.27979220329531
4135,north,4135,-10.27979220329531
4136,repairing,4136,-10.27979220329531
4137,cel,4137,-10.27979220329531
4138,wants,4138,-10.27979220329531
4139,parasols,4139,-10.27979220329531
4140,locations,4140,-10.27979220329531
4141,handmade,4141,-10.27979220329531
4142,sprayed,4142,-10.27979220329531
4143,pinned,4143,-10.27979220329531
4144,loose,4144,-10.27979220329531
4145,lavender,4145,-10.27979220329531
4146,uphill,4146,-10.27979220329531
4147,handler,4147,-10.27979220329531
4148,oar,4148,-10.27979220329531
4149,messing,4149,-10.27979220329531
4150,swimmers,4150,-10.27979220329531
4151,discs,4151,-10.27979220329531
4152,mannequins,4152,-10.27979220329531
4153,parachutes,4153,-10.27979220329531
4154,coconut,4154,-10.310563861962063
4155,aprons,4155,-10.310563861962063
4156,kitchenette,4156,-10.310563861962063
4157,automobiles,4157,-10.310563861962063
4158,outhouse,4158,-10.310563861962063
4159,france,4159,-10.310563861962063
4160,offers,4160,-10.310563861962063
4161,galley,4161,-10.310563861962063
4162,popular,4162,-10.310563861962063
4163,given,4163,-10.310563861962063
4164,scrub,4164,-10.310563861962063
4165,mats,4165,-10.310563861962063
4166,cockpit,4166,-10.310563861962063
4167,saddled,4167,-10.310563861962063
4168,photographing,4168,-10.310563861962063
4169,marsh,4169,-10.310563861962063
4170,dash,4170,-10.310563861962063
4171,masks,4171,-10.310563861962063
4172,indicate,4172,-10.310563861962063
4173,fixes,4173,-10.310563861962063
4174,stately,4174,-10.310563861962063
4175,pudding,4175,-10.310563861962063
4176,able,4176,-10.310563861962063
4177,matches,4177,-10.310563861962063
4178,discussion,4178,-10.310563861962063
4179,boston,4179,-10.310563861962063
4180,planted,4180,-10.310563861962063
4181,tips,4181,-10.310563861962063
4182,preforming,4182,-10.310563861962063
4183,greet,4183,-10.310563861962063
4184,numbered,4184,-10.310563861962063
4185,victorian,4185,-10.310563861962063
4186,spiral,4186,-10.310563861962063
4187,frowning,4187,-10.310563861962063
4188,sheeps,4188,-10.310563861962063
4189,activity,4189,-10.310563861962063
4190,francisco,4190,-10.310563861962063
4191,packaging,4191,-10.310563861962063
4192,mantel,4192,-10.310563861962063
4193,o'clock,4193,-10.310563861962063
4194,tightly,4194,-10.310563861962063
4195,bored,4195,-10.310563861962063
4196,south,4196,-10.310563861962063
4197,arranging,4197,-10.310563861962063
4198,linen,4198,-10.310563861962063
4199,slalom,4199,-10.310563861962063
4200,legos,4200,-10.310563861962063
4201,coal,4201,-10.310563861962063
4202,commuters,4202,-10.310563861962063
4203,wildflowers,4203,-10.310563861962063
4204,prairie,4204,-10.310563861962063
4205,silhouetted,4205,-10.310563861962063
4206,searching,4206,-10.310563861962063
4207,nut,4207,-10.310563861962063
4208,feature,4208,-10.310563861962063
4209,safe,4209,-10.310563861962063
4210,celebrate,4210,-10.310563861962063
4211,lizard,4211,-10.310563861962063
4212,moss,4212,-10.310563861962063
4213,goatee,4213,-10.310563861962063
4214,velvet,4214,-10.310563861962063
4215,lighter,4215,-10.310563861962063
4216,kiteboard,4216,-10.310563861962063
4217,slop,4217,-10.310563861962063
4218,mane,4218,-10.310563861962063
4219,hash,4219,-10.310563861962063
4220,forehand,4220,-10.310563861962063
4221,wedges,4221,-10.310563861962063
4222,nails,4222,-10.310563861962063
4223,ruler,4223,-10.310563861962063
4224,normal,4224,-10.342312560276643
4225,racers,4225,-10.342312560276643
4226,overview,4226,-10.342312560276643
4227,visor,4227,-10.342312560276643
4228,toliet,4228,-10.342312560276643
4229,crash,4229,-10.342312560276643
4230,hugs,4230,-10.342312560276643
4231,arches,4231,-10.342312560276643
4232,medieval,4232,-10.342312560276643
4233,less,4233,-10.342312560276643
4234,surrounds,4234,-10.342312560276643
4235,tons,4235,-10.342312560276643
4236,vessel,4236,-10.342312560276643
4237,mount,4237,-10.342312560276643
4238,vent,4238,-10.342312560276643
4239,spanning,4239,-10.342312560276643
4240,tipped,4240,-10.342312560276643
4241,stovetop,4241,-10.342312560276643
4242,grate,4242,-10.342312560276643
4243,misty,4243,-10.342312560276643
4244,whip,4244,-10.342312560276643
4245,vw,4245,-10.342312560276643
4246,blind,4246,-10.342312560276643
4247,gigantic,4247,-10.342312560276643
4248,certain,4248,-10.342312560276643
4249,facial,4249,-10.342312560276643
4250,win,4250,-10.342312560276643
4251,better,4251,-10.342312560276643
4252,browsing,4252,-10.342312560276643
4253,scoop,4253,-10.342312560276643
4254,height,4254,-10.342312560276643
4255,cottage,4255,-10.342312560276643
4256,cowboys,4256,-10.342312560276643
4257,last,4257,-10.342312560276643
4258,halfpipe,4258,-10.342312560276643
4259,rooftop,4259,-10.342312560276643
4260,purses,4260,-10.342312560276643
4261,dives,4261,-10.342312560276643
4262,sure,4262,-10.342312560276643
4263,nibbling,4263,-10.342312560276643
4264,wraps,4264,-10.342312560276643
4265,leafs,4265,-10.342312560276643
4266,skeleton,4266,-10.342312560276643
4267,icebox,4267,-10.342312560276643
4268,bearing,4268,-10.342312560276643
4269,profile,4269,-10.342312560276643
4270,inner,4270,-10.342312560276643
4271,crow,4271,-10.342312560276643
4272,award,4272,-10.342312560276643
4273,capitol,4273,-10.342312560276643
4274,casually,4274,-10.342312560276643
4275,raincoat,4275,-10.342312560276643
4276,needles,4276,-10.342312560276643
4277,emo,4277,-10.342312560276643
4278,crochet,4278,-10.342312560276643
4279,dollar,4279,-10.342312560276643
4280,sneaker,4280,-10.342312560276643
4281,granola,4281,-10.342312560276643
4282,t-ball,4282,-10.342312560276643
4283,half-pipe,4283,-10.342312560276643
4284,sampling,4284,-10.342312560276643
4285,defensive,4285,-10.342312560276643
4286,mouses,4286,-10.342312560276643
4287,1,4287,-10.375102383099634
4288,license,4288,-10.375102383099634
4289,burgundy,4289,-10.375102383099634
4290,crop,4290,-10.375102383099634
4291,transported,4291,-10.375102383099634
4292,soil,4292,-10.375102383099634
4293,crooked,4293,-10.375102383099634
4294,ordering,4294,-10.375102383099634
4295,cleaner,4295,-10.375102383099634
4296,combined,4296,-10.375102383099634
4297,amenities,4297,-10.375102383099634
4298,luxurious,4298,-10.375102383099634
4299,glassware,4299,-10.375102383099634
4300,eiffel,4300,-10.375102383099634
4301,fellow,4301,-10.375102383099634
4302,tricycle,4302,-10.375102383099634
4303,davidson,4303,-10.375102383099634
4304,basement,4304,-10.375102383099634
4305,bows,4305,-10.375102383099634
4306,temple,4306,-10.375102383099634
4307,limbs,4307,-10.375102383099634
4308,hilltop,4308,-10.375102383099634
4309,vibrant,4309,-10.375102383099634
4310,fenced-in,4310,-10.375102383099634
4311,always,4311,-10.375102383099634
4312,tells,4312,-10.375102383099634
4313,denim,4313,-10.375102383099634
4314,triangular,4314,-10.375102383099634
4315,beagle,4315,-10.375102383099634
4316,dingy,4316,-10.375102383099634
4317,await,4317,-10.375102383099634
4318,details,4318,-10.375102383099634
4319,guards,4319,-10.375102383099634
4320,dental,4320,-10.375102383099634
4321,nowhere,4321,-10.375102383099634
4322,ostriches,4322,-10.375102383099634
4323,barricade,4323,-10.375102383099634
4324,drums,4324,-10.375102383099634
4325,booths,4325,-10.375102383099634
4326,festive,4326,-10.375102383099634
4327,current,4327,-10.375102383099634
4328,messages,4328,-10.375102383099634
4329,eachother,4329,-10.375102383099634
4330,majestic,4330,-10.375102383099634
4331,mattresses,4331,-10.375102383099634
4332,bark,4332,-10.375102383099634
4333,dolly,4333,-10.375102383099634
4334,detour,4334,-10.375102383099634
4335,mickey,4335,-10.375102383099634
4336,dumpster,4336,-10.375102383099634
4337,program,4337,-10.375102383099634
4338,pins,4338,-10.375102383099634
4339,minutes,4339,-10.375102383099634
4340,duffel,4340,-10.375102383099634
4341,socializing,4341,-10.375102383099634
4342,peanuts,4342,-10.375102383099634
4343,bento,4343,-10.375102383099634
4344,tater,4344,-10.375102383099634
4345,tots,4345,-10.375102383099634
4346,parmesan,4346,-10.375102383099634
4347,breaded,4347,-10.375102383099634
4348,chunks,4348,-10.375102383099634
4349,rared,4349,-10.375102383099634
4350,ware,4350,-10.375102383099634
4351,testing,4351,-10.375102383099634
4352,mens,4352,-10.409003934775315
4353,ipad,4353,-10.409003934775315
4354,steal,4354,-10.409003934775315
4355,bmw,4355,-10.409003934775315
4356,demolished,4356,-10.409003934775315
4357,seaside,4357,-10.409003934775315
4358,tshirt,4358,-10.409003934775315
4359,adding,4359,-10.409003934775315
4360,flour,4360,-10.409003934775315
4361,credit,4361,-10.409003934775315
4362,adorn,4362,-10.409003934775315
4363,handrail,4363,-10.409003934775315
4364,$,4364,-10.409003934775315
4365,pigs,4365,-10.409003934775315
4366,flys,4366,-10.409003934775315
4367,clustered,4367,-10.409003934775315
4368,converse,4368,-10.409003934775315
4369,-,4369,-10.409003934775315
4370,waking,4370,-10.409003934775315
4371,mature,4371,-10.409003934775315
4372,ripped,4372,-10.409003934775315
4373,cobble,4373,-10.409003934775315
4374,revealing,4374,-10.409003934775315
4375,movies,4375,-10.409003934775315
4376,yak,4376,-10.409003934775315
4377,beams,4377,-10.409003934775315
4378,circles,4378,-10.409003934775315
4379,discarded,4379,-10.409003934775315
4380,starring,4380,-10.409003934775315
4381,grasslands,4381,-10.409003934775315
4382,charter,4382,-10.409003934775315
4383,hawaiian,4383,-10.409003934775315
4384,petals,4384,-10.409003934775315
4385,sings,4385,-10.409003934775315
4386,woolly,4386,-10.409003934775315
4387,horizontal,4387,-10.409003934775315
4388,rooster,4388,-10.409003934775315
4389,law,4389,-10.409003934775315
4390,wildebeest,4390,-10.409003934775315
4391,hollywood,4391,-10.409003934775315
4392,pecking,4392,-10.409003934775315
4393,arabic,4393,-10.409003934775315
4394,bedside,4394,-10.409003934775315
4395,grows,4395,-10.409003934775315
4396,cheek,4396,-10.409003934775315
4397,medal,4397,-10.409003934775315
4398,petted,4398,-10.409003934775315
4399,wades,4399,-10.409003934775315
4400,womans,4400,-10.409003934775315
4401,onward,4401,-10.409003934775315
4402,purchase,4402,-10.409003934775315
4403,mark,4403,-10.409003934775315
4404,lobster,4404,-10.409003934775315
4405,auditorium,4405,-10.409003934775315
4406,clip,4406,-10.409003934775315
4407,receiving,4407,-10.409003934775315
4408,cds,4408,-10.409003934775315
4409,swimsuit,4409,-10.409003934775315
4410,ribs,4410,-10.409003934775315
4411,handstand,4411,-10.409003934775315
4412,missed,4412,-10.409003934775315
4413,baker,4413,-10.409003934775315
4414,breaks,4414,-10.409003934775315
4415,flush,4415,-10.444095254586585
4416,sox,4416,-10.444095254586585
4417,jacuzzi,4417,-10.444095254586585
4418,strolling,4418,-10.444095254586585
4419,observes,4419,-10.444095254586585
4420,automatic,4420,-10.444095254586585
4421,visiting,4421,-10.444095254586585
4422,auto,4422,-10.444095254586585
4423,stationed,4423,-10.444095254586585
4424,urn,4424,-10.444095254586585
4425,placemat,4425,-10.444095254586585
4426,inspects,4426,-10.444095254586585
4427,intensely,4427,-10.444095254586585
4428,africa,4428,-10.444095254586585
4429,century,4429,-10.444095254586585
4430,eatery,4430,-10.444095254586585
4431,fisheye,4431,-10.444095254586585
4432,steaming,4432,-10.444095254586585
4433,homeless,4433,-10.444095254586585
4434,maybe,4434,-10.444095254586585
4435,angels,4435,-10.444095254586585
4436,embedded,4436,-10.444095254586585
4437,perfectly,4437,-10.444095254586585
4438,member,4438,-10.444095254586585
4439,switch,4439,-10.444095254586585
4440,unattended,4440,-10.444095254586585
4441,laps,4441,-10.444095254586585
4442,shutters,4442,-10.444095254586585
4443,alcoholic,4443,-10.444095254586585
4444,lids,4444,-10.444095254586585
4445,restaurants,4445,-10.444095254586585
4446,concerned,4446,-10.444095254586585
4447,symbols,4447,-10.444095254586585
4448,rat,4448,-10.444095254586585
4449,winery,4449,-10.444095254586585
4450,guides,4450,-10.444095254586585
4451,filming,4451,-10.444095254586585
4452,fighters,4452,-10.444095254586585
4453,jean,4453,-10.444095254586585
4454,puffy,4454,-10.444095254586585
4455,buliding,4455,-10.444095254586585
4456,3d,4456,-10.444095254586585
4457,cliffs,4457,-10.444095254586585
4458,teacher,4458,-10.444095254586585
4459,ditch,4459,-10.444095254586585
4460,years,4460,-10.444095254586585
4461,handling,4461,-10.444095254586585
4462,ordered,4462,-10.444095254586585
4463,hey,4463,-10.444095254586585
4464,nude,4464,-10.444095254586585
4465,lost,4465,-10.444095254586585
4466,arrives,4466,-10.444095254586585
4467,boulder,4467,-10.444095254586585
4468,leftover,4468,-10.444095254586585
4469,landscaping,4469,-10.444095254586585
4470,edible,4470,-10.444095254586585
4471,patches,4471,-10.444095254586585
4472,munching,4472,-10.444095254586585
4473,scaffolding,4473,-10.444095254586585
4474,sailor,4474,-10.444095254586585
4475,cracker,4475,-10.444095254586585
4476,youths,4476,-10.444095254586585
4477,attraction,4477,-10.444095254586585
4478,sprawled,4478,-10.444095254586585
4479,clydesdale,4479,-10.444095254586585
4480,naps,4480,-10.444095254586585
4481,pick-up,4481,-10.444095254586585
4482,pub,4482,-10.444095254586585
4483,fireworks,4483,-10.444095254586585
4484,booze,4484,-10.444095254586585
4485,friendly,4485,-10.444095254586585
4486,donkeys,4486,-10.444095254586585
4487,sprinkle,4487,-10.444095254586585
4488,obstacles,4488,-10.444095254586585
4489,waterskiing,4489,-10.444095254586585
4490,doily,4490,-10.444095254586585
4491,skaters,4491,-10.444095254586585
4492,diet,4492,-10.444095254586585
4493,aiming,4493,-10.444095254586585
4494,badminton,4494,-10.444095254586585
4495,seaweed,4495,-10.444095254586585
4496,lasagna,4496,-10.444095254586585
4497,taste,4497,-10.444095254586585
4498,penny,4498,-10.444095254586585
4499,motorists,4499,-10.48046289875746
4500,walk-in,4500,-10.48046289875746
4501,rains,4501,-10.48046289875746
4502,melting,4502,-10.48046289875746
4503,riverbank,4503,-10.48046289875746
4504,moved,4504,-10.48046289875746
4505,antiques,4505,-10.48046289875746
4506,angles,4506,-10.48046289875746
4507,jetliners,4507,-10.48046289875746
4508,sloped,4508,-10.48046289875746
4509,billowing,4509,-10.48046289875746
4510,linked,4510,-10.48046289875746
4511,ages,4511,-10.48046289875746
4512,usa,4512,-10.48046289875746
4513,outlet,4513,-10.48046289875746
4514,ornately,4514,-10.48046289875746
4515,protruding,4515,-10.48046289875746
4516,flash,4516,-10.48046289875746
4517,ivy,4517,-10.48046289875746
4518,billboards,4518,-10.48046289875746
4519,domed,4519,-10.48046289875746
4520,pooh,4520,-10.48046289875746
4521,memorabilia,4521,-10.48046289875746
4522,did,4522,-10.48046289875746
4523,mcdonald,4523,-10.48046289875746
4524,bloody,4524,-10.48046289875746
4525,grains,4525,-10.48046289875746
4526,date,4526,-10.48046289875746
4527,fitted,4527,-10.48046289875746
4528,concept,4528,-10.48046289875746
4529,potter,4529,-10.48046289875746
4530,bits,4530,-10.48046289875746
4531,pockets,4531,-10.48046289875746
4532,launching,4532,-10.48046289875746
4533,sipping,4533,-10.48046289875746
4534,thre,4534,-10.48046289875746
4535,ton,4535,-10.48046289875746
4536,abundance,4536,-10.48046289875746
4537,bubbles,4537,-10.48046289875746
4538,bloom,4538,-10.48046289875746
4539,bordered,4539,-10.48046289875746
4540,technology,4540,-10.48046289875746
4541,clause,4541,-10.48046289875746
4542,amazing,4542,-10.48046289875746
4543,university,4543,-10.48046289875746
4544,w,4544,-10.48046289875746
4545,moose,4545,-10.48046289875746
4546,departing,4546,-10.48046289875746
4547,sheared,4547,-10.48046289875746
4548,tinfoil,4548,-10.48046289875746
4549,proudly,4549,-10.48046289875746
4550,resemble,4550,-10.48046289875746
4551,workshop,4551,-10.48046289875746
4552,speckled,4552,-10.48046289875746
4553,paris,4553,-10.48046289875746
4554,globe,4554,-10.48046289875746
4555,press,4555,-10.48046289875746
4556,'re,4556,-10.48046289875746
4557,rode,4557,-10.48046289875746
4558,spending,4558,-10.48046289875746
4559,source,4559,-10.48046289875746
4560,lace,4560,-10.48046289875746
4561,sidelines,4561,-10.48046289875746
4562,cider,4562,-10.48046289875746
4563,organic,4563,-10.48046289875746
4564,brussel,4564,-10.48046289875746
4565,wagons,4565,-10.48046289875746
4566,crashes,4566,-10.48046289875746
4567,blenders,4567,-10.48046289875746
4568,celebrates,4568,-10.48046289875746
4569,sodas,4569,-10.48046289875746
4570,coca-cola,4570,-10.48046289875746
4571,hygiene,4571,-10.518203226740308
4572,altitude,4572,-10.518203226740308
4573,picturesque,4573,-10.518203226740308
4574,pews,4574,-10.518203226740308
4575,gay,4575,-10.518203226740308
4576,shrub,4576,-10.518203226740308
4577,east,4577,-10.518203226740308
4578,keeps,4578,-10.518203226740308
4579,crashed,4579,-10.518203226740308
4580,fuel,4580,-10.518203226740308
4581,keeping,4581,-10.518203226740308
4582,antelopes,4582,-10.518203226740308
4583,remodeling,4583,-10.518203226740308
4584,cycling,4584,-10.518203226740308
4585,restored,4585,-10.518203226740308
4586,aqua,4586,-10.518203226740308
4587,flames,4587,-10.518203226740308
4588,serviced,4588,-10.518203226740308
4589,bomber,4589,-10.518203226740308
4590,formations,4590,-10.518203226740308
4591,congregate,4591,-10.518203226740308
4592,external,4592,-10.518203226740308
4593,dispensers,4593,-10.518203226740308
4594,tissues,4594,-10.518203226740308
4595,warmly,4595,-10.518203226740308
4596,lipstick,4596,-10.518203226740308
4597,southwest,4597,-10.518203226740308
4598,topless,4598,-10.518203226740308
4599,tones,4599,-10.518203226740308
4600,stairwell,4600,-10.518203226740308
4601,upscale,4601,-10.518203226740308
4602,remodel,4602,-10.518203226740308
4603,looms,4603,-10.518203226740308
4604,chalk,4604,-10.518203226740308
4605,streaming,4605,-10.518203226740308
4606,tripod,4606,-10.518203226740308
4607,cocktail,4607,-10.518203226740308
4608,chases,4608,-10.518203226740308
4609,infront,4609,-10.518203226740308
4610,onlooker,4610,-10.518203226740308
4611,sprays,4611,-10.518203226740308
4612,raisins,4612,-10.518203226740308
4613,guitars,4613,-10.518203226740308
4614,arts,4614,-10.518203226740308
4615,distorted,4615,-10.518203226740308
4616,teh,4616,-10.518203226740308
4617,sticky,4617,-10.518203226740308
4618,shipping,4618,-10.518203226740308
4619,why,4619,-10.518203226740308
4620,gazebo,4620,-10.518203226740308
4621,detailed,4621,-10.518203226740308
4622,secluded,4622,-10.518203226740308
4623,manual,4623,-10.518203226740308
4624,non,4624,-10.518203226740308
4625,sleeve,4625,-10.518203226740308
4626,av,4626,-10.518203226740308
4627,photography,4627,-10.518203226740308
4628,handheld,4628,-10.518203226740308
4629,hungry,4629,-10.518203226740308
4630,elaborately,4630,-10.518203226740308
4631,gulls,4631,-10.518203226740308
4632,dips,4632,-10.518203226740308
4633,leaking,4633,-10.518203226740308
4634,holing,4634,-10.518203226740308
4635,favorite,4635,-10.518203226740308
4636,loads,4636,-10.518203226740308
4637,planters,4637,-10.518203226740308
4638,arid,4638,-10.518203226740308
